proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Binary\BinaryStreamReader.vb,296,37,56,203,1,8,6,6,0,10222,10.22 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Binary\Version.vb,40,10,8,22,2,0,0,2,0,1283,1.28 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Binary\NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,172,172.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\FileApplicationClass.vb,30,18,2,10,1,0,0,0,0,952,952.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Stream\ScanMS1.vb,91,22,11,58,1,5,0,3,0,3025,3.03 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Stream\MSScan.vb,60,10,10,40,1,5,0,3,0,1744,1.74 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\Chromatogram.vb,83,21,11,51,1,4,0,4,0,3048,3.05 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\FileFormats\imzMLScan.vb,61,0,15,46,1,0,0,13,0,2137,2.14 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\IDataReader.vb,24,0,5,19,1,0,0,13,0,961,961.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\ChromatogramBuffer.vb,59,9,9,41,1,0,0,4,0,2010,2.01 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\Provider.vb,80,4,11,65,1,0,0,3,0,3311,3.31 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\FileFormats\mzMLScan.vb,109,0,19,90,1,0,0,13,0,4479,4.48 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\FileFormats\mzXMLScan.vb,95,11,15,69,1,0,0,13,0,3793,3.79 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\UnifyReader\MsDataReader.vb,111,11,20,80,1,0,0,14,0,5006,5.01 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\mzWebCache\Cache.vb,84,20,13,51,1,0,1,3,0,3221,3.22 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\mzWebCache\mzMLScans.vb,33,0,6,27,1,0,1,3,0,1381,1.38 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\mzWebCache\mzXMLScans.vb,23,0,5,18,1,0,1,2,0,877,877.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\mzWebCache\ScanPopulator.vb,124,5,22,97,2,0,1,6,0,5162,5.16 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\mzPack\Stream\ScanMS2.vb,30,3,5,22,1,8,0,1,0,994,994.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\NamespaceDoc.vb,7,3,0,4,1,0,1,0,0,246,246.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\SpectrumTree.vb,40,9,5,26,1,0,1,2,0,1517,1.52 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\IBase64Container.vb,18,6,5,7,1,1,0,2,0,371,371.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\MS1.vb,65,5,8,52,1,0,0,2,0,2811,2.81 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\MsData\spectrum.vb,173,21,25,127,1,9,0,3,0,6344,6.34 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\Chromatogram.vb,36,0,9,27,2,3,0,2,0,1170,1.17 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\Extensions.vb,167,21,18,128,1,0,0,11,0,6980,6.98 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzML\XML\indexedmzML.vb,39,0,8,31,1,6,0,2,0,1474,1.47 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\Extensions.vb,88,25,12,51,1,0,0,5,0,3281,3.28 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\Info.vb,61,0,18,43,5,15,0,4,0,1658,1.66 KB
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\MsData\MSData.vb,29,0,7,22,1,7,0,1,0,969,969.00 B
mzkit\src\assembly\assembly\assembly.vbproj,assembly\MarkupData\mzXML\XML.vb,119,25,17,77,1,4,0,4,0,4591,4.59 KB
mzkit\src\assembly\assembly\assembly.vbproj,<project>,6145,830,1045,4270,124,315,39,274,0,222237,222.24 KB
mzkit\src\assembly\assembly\test\test.vbproj,test\Module1.vb,64,27,21,16,1,0,2,0,0,2381,2.38 KB
mzkit\src\assembly\assembly\test\test.vbproj,test\read_imzML.vb,28,0,8,20,1,0,3,0,0,882,882.00 B
mzkit\src\assembly\assembly\test\test.vbproj,test\read_mzXML.vb,42,2,10,30,1,0,3,0,0,1364,1.36 KB
mzkit\src\assembly\assembly\test\test.vbproj,<project>,134,29,39,66,3,0,8,0,0,4627,4.63 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\BrukerSettingsFileReader.vb,206,22,45,139,3,0,0,6,0,8990,8.99 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\DataReader.vb,324,61,57,206,1,2,11,3,0,15838,15.84 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\DesignByContract.vb,294,99,29,166,7,2,27,0,0,9344,9.34 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\FourierTransform.vb,126,13,20,93,1,0,1,1,0,3953,3.95 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\GlobalParameters.vb,85,31,12,42,1,8,4,0,0,2988,2.99 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,BrukerDataReader\Properties\AssemblyInfo.vb,31,14,4,13,0,0,0,0,0,1186,1.19 KB
mzkit\src\assembly\BrukerDataReader\BrukerDataReader.vbproj,<project>,1066,240,167,659,13,12,43,10,0,42299,42.30 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\D2Chromatogram.vb,108,4,15,89,1,4,0,4,0,4427,4.43 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\PeakMatrix.vb,68,0,9,59,1,0,0,2,0,2985,2.99 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\MSIMeasurement.vb,92,3,18,71,1,0,1,4,0,3284,3.28 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\ScanMs2Correction.vb,70,3,13,54,1,0,2,4,0,2442,2.44 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\Correction.vb,10,0,4,6,1,0,0,0,0,256,256.00 B
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\ScanTimeCorrection.vb,56,19,8,29,1,3,1,3,0,2006,2.01 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\GC2Dimensional.vb,329,79,42,208,1,0,0,11,0,12468,12.47 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,Comprehensive\MsImaging\MsImagingRaw.vb,80,4,13,63,1,0,0,2,0,3270,3.27 KB
mzkit\src\assembly\Comprehensive\Comprehensive.vbproj,<project>,813,112,122,579,8,7,4,30,0,31138,31.14 KB
mzkit\src\assembly\Comprehensive\test\test.vbproj,test\Module1.vb,21,0,5,16,1,0,1,0,0,672,672.00 B
mzkit\src\assembly\Comprehensive\test\test.vbproj,<project>,21,0,5,16,1,0,1,0,0,672,672.00 B
mzkit\src\assembly\mz\mz.vbproj,mz\TIC.vb,163,0,20,143,1,0,0,3,0,7007,7.01 KB
mzkit\src\assembly\mz\mz.vbproj,mz\Pipeline\mz.vb,289,103,35,151,1,0,1,1,0,9697,9.70 KB
mzkit\src\assembly\mz\mz.vbproj,mz\Pipeline\mzplot.vb,142,56,17,69,1,0,1,1,0,4630,4.63 KB
mzkit\src\assembly\mz\mz.vbproj,mz\Program.vb,340,26,33,281,1,0,0,9,0,14372,14.37 KB
mzkit\src\assembly\mz\mz.vbproj,<project>,934,185,105,644,4,0,2,14,0,35706,35.71 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\ChromatogramOverlap.vb,104,10,17,77,1,2,0,9,0,3495,3.50 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\Converter.vb,153,5,22,126,1,0,0,4,0,6285,6.29 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\Extensions.vb,30,0,3,27,1,0,0,1,0,1309,1.31 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\mzPackReader.vb,143,2,31,110,1,2,5,2,0,4203,4.20 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\mzPackWriter.vb,138,19,26,93,1,0,10,0,0,4381,4.38 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\mzPack.vb,242,28,32,182,1,11,0,12,0,8545,8.55 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,mzPack\PackCDF.vb,111,17,12,82,1,0,1,2,0,4353,4.35 KB
mzkit\src\assembly\mzPack\mzPack.vbproj,<project>,921,81,143,697,7,15,16,30,0,32571,32.57 KB
mzkit\src\assembly\mzPackExtensions\mzPackExtensions.vbproj,mzPackExtensions\ToCDFWriter.vb,72,5,9,58,1,0,1,1,0,3866,3.87 KB
mzkit\src\assembly\mzPackExtensions\mzPackExtensions.vbproj,mzPackExtensions\XRawStream.vb,128,0,22,106,1,0,2,2,0,4842,4.84 KB
mzkit\src\assembly\mzPackExtensions\mzPackExtensions.vbproj,mzPackExtensions\MSIRawPack.vb,69,11,13,45,1,0,0,3,0,2672,2.67 KB
mzkit\src\assembly\mzPackExtensions\mzPackExtensions.vbproj,mzPackExtensions\RawStream.vb,32,0,5,27,1,0,0,2,0,1086,1.09 KB
mzkit\src\assembly\mzPackExtensions\mzPackExtensions.vbproj,<project>,301,16,49,236,4,0,3,8,0,12466,12.47 KB
mzkit\src\assembly\mzPackExtensions\test\test.vbproj,test\Module1.vb,17,0,4,13,1,0,1,0,0,491,491.00 B
mzkit\src\assembly\mzPackExtensions\test\test.vbproj,<project>,17,0,4,13,1,0,1,0,0,491,491.00 B
mzkit\src\assembly\ProteoWizard.d\ProteoWizard.d.vbproj,ProteoWizard.d\MassWolf.vb,52,3,12,37,1,0,1,1,0,1790,1.79 KB
mzkit\src\assembly\ProteoWizard.d\ProteoWizard.d.vbproj,ProteoWizard.d\ServerHelper.vb,26,4,6,16,1,0,1,1,0,684,684.00 B
mzkit\src\assembly\ProteoWizard.d\ProteoWizard.d.vbproj,ProteoWizard.d\VBServerScript.vb,237,171,14,52,1,0,1,3,0,12379,12.38 KB
mzkit\src\assembly\ProteoWizard.d\ProteoWizard.d.vbproj,<project>,315,178,32,105,3,0,3,5,0,14853,14.85 KB
mzkit\src\assembly\ProteoWizard.d\test\test.vbproj,test\Module1.vb,31,0,13,18,1,0,2,0,0,832,832.00 B
mzkit\src\assembly\ProteoWizard.d\test\test.vbproj,test\batchConvertor.vb,21,0,5,16,1,0,1,0,0,581,581.00 B
mzkit\src\assembly\ProteoWizard.d\test\test.vbproj,<project>,52,0,18,34,2,0,3,0,0,1413,1.41 KB
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\PWConvertProcessor.vb,26,0,6,20,1,0,0,1,0,860,860.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Extensions.vb,51,11,7,33,1,0,0,2,0,1984,1.98 KB
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\scanTime.vb,23,0,6,17,1,1,2,2,0,590,590.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\msLevel.vb,19,0,5,14,1,1,1,2,0,471,471.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\Filter.vb,19,2,5,12,1,0,0,2,0,709,709.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\OutFileTypes.vb,40,27,1,12,1,0,0,0,0,962,962.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\ProteoWizardCLI.vb,284,177,27,80,1,1,3,5,0,13671,13.67 KB
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,<project>,462,217,57,188,7,3,6,14,0,19247,19.25 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\Flags.vb,17,0,3,14,3,0,0,0,0,298,298.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\Extensions.vb,14,0,2,12,1,0,0,1,0,416,416.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\PeakList.vb,11,0,3,8,1,0,1,0,0,243,243.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\ScanInfo.vb,46,0,22,24,1,22,0,0,0,976,976.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\WiffScanFileReader.vb,289,10,53,226,1,6,7,4,0,11259,11.26 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\MRMReader.vb,3,0,1,2,1,0,0,0,0,33,33.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\FullScanReader.vb,3,0,1,2,1,0,0,0,0,38,38.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\LicenseFile.vb,79,13,14,52,1,5,0,2,0,2261,2.26 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,<project>,462,23,99,340,10,33,8,7,0,15524,15.52 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\BlockNode.vb,26,0,6,20,1,3,0,1,0,747,747.00 B
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\TreeSearch.vb,58,18,12,28,1,0,2,2,0,2087,2.09 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\Reader.vb,128,14,22,92,1,3,3,3,0,4844,4.84 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\Writer.vb,129,17,25,87,1,0,5,1,0,4554,4.55 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,<project>,341,49,65,227,4,6,10,7,0,12232,12.23 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\LabelParser.vb,69,14,11,44,1,0,0,0,0,4997,5.00 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Utils.vb,26,1,4,21,1,0,1,0,0,1172,1.17 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\SimpleScanAccessTruncated.vb,13,0,3,10,1,2,1,0,0,462,462.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MassPrecisionInfoType.vb,33,18,5,10,1,0,0,0,0,786,786.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\ParentIonInfoType.vb,83,43,12,28,1,0,1,1,0,2669,2.67 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MRMInfo.vb,30,11,6,13,1,0,1,0,0,861,861.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MRMMassRangeType.vb,34,18,5,11,1,0,0,1,0,875,875.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\RawFileInfo.vb,200,94,27,79,1,0,2,0,0,6387,6.39 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\TuneMethodSettingType.vb,30,15,4,11,1,0,0,1,0,858,858.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\TuneMethod.vb,15,6,3,6,1,0,0,0,0,347,347.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\SingleScanInfo.vb,298,141,52,105,1,30,3,2,0,10942,10.94 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\FTLabelInfoType.vb,59,31,8,20,1,1,0,1,0,1751,1.75 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DeviceInfo.vb,137,50,22,65,1,11,1,1,0,4530,4.53 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\IntensityCutoffTypeConstants.vb,21,13,2,6,1,0,0,0,0,600,600.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\MRMScanTypeConstants.vb,30,18,4,8,1,0,0,0,0,626,626.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\InstFlags.vb,25,15,3,7,1,0,0,0,0,603,603.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\MSFileReader.vb,209,31,35,143,1,6,2,7,0,7412,7.41 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\RawLabelData.vb,30,12,6,12,1,5,0,1,0,853,853.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\ThermoReaderOptions.vb,110,58,16,36,3,10,0,1,0,3544,3.54 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\XRawFileIO.vb,2531,591,441,1499,1,7,15,45,0,109278,109.28 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,<project>,3983,1180,669,2134,22,72,27,61,0,159553,159.55 KB
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,test\Module1.vb,16,0,5,11,1,0,1,0,0,458,458.00 B
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,test\Module2.vb,12,0,4,8,1,0,1,0,0,333,333.00 B
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,<project>,28,0,9,19,2,0,2,0,0,791,791.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\ExactMassProvider.vb,17,0,8,9,3,3,0,0,0,299,299.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\AbbrevStatsType.vb,65,45,5,15,1,8,0,1,0,2655,2.66 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\DNPOrWileyType.vb,7,0,1,6,1,0,0,0,0,102,102.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\ElementNumType.vb,48,0,6,42,1,0,1,0,0,1334,1.33 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormalCharge.vb,76,13,15,48,1,0,0,2,0,3299,3.30 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\HeteroatomRatioCheck.vb,89,21,10,58,1,0,0,3,0,3764,3.76 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\Calculator.vb,110,32,15,63,1,0,0,4,0,4337,4.34 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\IsotopeCount.vb,88,15,14,59,1,1,0,2,0,3148,3.15 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\IsotopeDistribution.vb,94,9,17,68,1,6,0,3,0,4401,4.40 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\Isotope.vb,14,0,4,10,1,3,0,1,0,350,350.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\FormulaComposition.vb,70,13,10,47,1,4,1,3,0,2441,2.44 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\SearchOption.vb,130,0,20,110,1,3,1,7,0,4897,4.90 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormulaSearch.vb,232,36,42,154,1,0,1,6,0,9851,9.85 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\ElementSearchCandiate.vb,14,0,4,10,1,3,0,1,0,361,361.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\Formula.vb,173,25,27,121,1,6,1,2,9,6405,6.41 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormulaScanner.vb,190,21,36,133,1,0,2,4,0,6348,6.35 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\Element.vb,296,24,9,263,1,7,0,4,0,27981,27.98 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Components.vb,229,124,23,82,6,8,0,1,0,9389,9.39 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Extensions.vb,7,0,2,5,1,0,0,0,0,89,89.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\InChI.vb,64,12,10,42,1,9,1,2,0,2461,2.46 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\InChIKey.vb,54,3,12,39,1,5,1,1,0,1341,1.34 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Layers.vb,129,45,19,65,2,0,0,7,0,4591,4.59 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Extensions.vb,17,0,3,14,1,0,0,1,0,456,456.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\ChemicalDescriptor.vb,161,22,24,115,1,18,2,6,0,5955,5.96 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\TokenScanner.vb,63,0,13,50,1,0,1,4,0,1853,1.85 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\NameToken.vb,34,15,4,15,2,0,1,0,0,780,780.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\Extensions.vb,14,0,2,12,1,0,0,1,0,363,363.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\QuantityPrefix.vb,17,0,1,16,1,0,0,0,0,264,264.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\GlycosylNameSolver.vb,285,6,42,237,1,0,1,9,0,10564,10.56 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,167,167.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\SDF.vb,93,40,13,40,1,6,0,5,0,3972,3.97 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\SDFParser.vb,197,34,28,135,1,0,0,7,0,7418,7.42 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Elements.vb,153,12,26,115,2,6,0,7,0,4821,4.82 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Enums.vb,35,18,2,15,2,0,0,0,0,764,764.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Mol.vb,89,27,11,51,1,2,0,4,0,3156,3.16 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Point3D.vb,10,0,3,7,1,3,0,0,0,184,184.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,<project>,3372,615,482,2275,47,101,14,98,9,140561,140.56 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\inchiTest.vb,28,8,9,11,1,0,1,0,0,644,644.00 B
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\nameTest.vb,36,0,10,26,1,0,2,0,0,1684,1.68 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\PeakAnnotations.vb,81,67,14,0,0,0,0,0,0,2870,2.87 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,<project>,145,75,33,37,2,0,3,0,0,5198,5.20 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Compound.vb,22,0,1,21,1,16,0,1,0,808,808.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\CompoundFlavor.vb,8,0,1,7,1,5,0,0,0,249,249.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Content.vb,24,11,2,11,1,9,0,0,0,956,956.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Flavor.vb,8,0,2,6,1,4,0,0,0,188,188.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Food.vb,20,0,2,18,1,13,0,1,0,695,695.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\FoodData.vb,28,0,4,24,1,3,2,0,0,868,868.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\FoodSource.vb,47,8,7,32,3,11,0,3,0,1601,1.60 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds.vb,469,162,22,285,1,106,0,8,0,79877,79.88 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_enzymes.vb,171,62,22,87,1,8,0,8,0,9088,9.09 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_flavors.vb,179,65,22,92,1,10,0,8,0,10411,10.41 KB
