GenericArticleId,RelevanceScore,PMID,DOI,PublicationDate,IsReview,Title,Author,Journal,Citation,ChemicalName,DiseaseName,GeneSymbolName,u,v,NeighborName,OrderingByCooccurrenceScore,QueryArticleCount,NeighborArticleCount,TotalArticleCount,EffectiveTotalArticleCount,ArticleCount,CooccurrenceScore
5707798,110,34428833,10.1055/s-0041-1735192,2021-08-24,FALSE,"Tetrahydrocurcumin Downregulates MAPKs/cPLA2 Signaling and Attenuates Platelet Thromboxane A2 Generation, Granule Secretion, and Thrombus Growth","Weiqi Li, Yongjie Ma, Chunmei Zhang, Binlin Chen, Xiandan Zhang, Xin Yu, Hongyan Shuai, Qilian He, Fuli Ya",Thrombosis and haemostasis,2021 Aug; ?(?):,aspirin,,p38 mapk,2244,mapk14,mitogen-activated protein kinase 14,TRUE,20091,34523,34603510,4572961,115,3664
3416868,275,35171329,10.1007/s00432-022-03942-1,2022-02-16,TRUE,Meta-analysis of aspirin-guided therapy of colorectal cancer,"Johanna C Mädge, Andreas Stallmach, Lisa Kleebusch, Peter Schlattmann",Journal of cancer research and clinical oncology,2022 Feb; ?(?):,aspirin,,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha; pik3ca",2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
3755823,275,35780223,10.1007/s00018-022-04430-y,2022-07-02,TRUE,Aspirin sensitivity of PIK3CA-mutated Colorectal Cancer: potential mechanisms revisited,"Daniella C N Hall, Ralf A Benndorf",Cellular and molecular life sciences : CMLS,2022 Jul; 79(7):393,acetylsalicylic acid; aspirin,,pi3k; pik3ca,2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
3801520,275,35905195,10.1080/15384047.2022.2104561,2022-12-31,TRUE,Colorectal cancer chemoprevention: is aspirin still in the game?,"Adrien Grancher, Pierre Michel, Frederic Di Fiore, David Sefrioui",Cancer biology & therapy,2022 12; 23(1):446-461,aspirin,,pik3ca,2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
2370032,265,29850157,10.21037/jtd.2018.03.110,2018-04-01,TRUE,Aspirin acts in esophageal cancer: a brief review,"Weiming Hao, Yaxing Shen, Mingxiang Feng, Hao Wang, Miao Lin, Yong Fang, Lijie Tan",Journal of thoracic disease,2018 Apr; 10(4):2490-2497,aspirin,,pik3ca,2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
3777428,265,35842566,10.1007/s12029-022-00845-9,2022-07-16,FALSE,Comparison of Efficacy of Aspirin Plus EOX vs. EOX Alone in Patients with Locally Advanced and Metastatic Gastric Cancer: a Randomized Clinical Trial,"Esha Jafa, Charles L, Yadav Nisha, Vikram Kate, Smita Kayal, Rajesh Nachiappa Ganesh, Sunitha V C, Prasanth Ganesan, Prasanth Penumadu, Biswajit Dubashi",Journal of gastrointestinal cancer,2022 Jul; ?(?):,aspirin,,pi3k,2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
3809294,265,35926565,10.1016/j.taap.2022.116169,2022-08-01,FALSE,Identification of target and pathway of aspirin combined with Lipitor treatment in prostate cancer through integrated bioinformatics analysis,"Xiao Wang, Yi Wu, Junlei Liu, Xuetao Xu, Zhaojun Sheng, Wenfeng Liu, Min Chen, Yanyan Ma, Denggao Zhao, Dongli Li, Xi Zheng",Toxicology and applied pharmacology,2022 Aug; 452(?):116169,aspirin,,pi3k,2244,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",TRUE,20091,33445,34603510,4572961,114,3656
3978599,255,30611793,10.1016/j.actbio.2019.01.001,2019-03-01,FALSE,An injectable and thermosensitive hydrogel: Promoting periodontal regeneration by controlled-release of aspirin and erythropoietin,"Xiaowei Xu, Zhongyi Gu, Xi Chen, Ce Shi, Cangwei Liu, Min Liu, Lei Wang, Maolei Sun, Kai Zhang, Qilin Liu, Yuqin Shen, Chongtao Lin, Bai Yang, Hongchen Sun",Acta biomaterialia,2019 03; 86(?):235-246,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
2301991,250,24987182,10.4103/0253-7613.132187,2014-05-01,FALSE,Use of Aspirin in normalization of recombinant human erythropoietin-mediated hyper-reactivity of platelets in rats,"Hitesh M Soni, Amit M Vekaria, Akshyaya C Rath, Sateesh Belemkar, Mukul R Jain",Indian journal of pharmacology,2014 May; 46(3):328-33,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
2511257,250,25314608,10.3109/10641963.2014.943403,2015-01-01,FALSE,Acetylsalicylic acid mitigates erythropoietin-associated blood pressure increase in nonuremic rats,"Maristela Böhlke, Rafael Giesteira, Claudia Castilho, Bartira Pinheiro, Maria Claudia Irigoyen, Carlos Eduardo Poli de Figueiredo","Clinical and experimental hypertension (New York, N.Y. : 1993)",2015; 37(3):235-40,acetylsalicylic acid,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
10682587,242,16049546,10.1139/y05-032,2005-06-01,FALSE,Cyclooxygenase inhibition with acetylsalicylic acid unmasks a role for prostacyclin in erythropoietin-induced hypertension in uremic rats,"Marie-Eve Rodrigue, Sonia Lacasse-M, Richard Larivière, Marcel Lebel",Canadian journal of physiology and pharmacology,2005 Jun; 83(6):467-75,acetylsalicylic acid,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
11331907,242,17444284,10.1556/aphysiol.94.2007.1-2.15,2007-03-01,FALSE,Single dose of acetylsalicylic acid in patients with Type 2 diabetes mellitus and/or chronic renal failure ameliorates anaemia by decreasing the rate of neocytolysis,"I Wittmann, G A Molnár, L Wagner, T Köszegi, Z Wagner, B Laczy, M Tamaskó, L Markó, M Mohás, J Nagy",Acta physiologica Hungarica,2007 Mar; 94(1-2):159-66,acetylsalicylic acid,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
1349978,160,22692632,10.1007/s11606-012-2098-1,2012-12-01,TRUE,"Linking drugs to obscure illnesses: lessons from pure red cell aplasia, nephrogenic systemic fibrosis, and Reye's syndrome. a report from the Southern Network on Adverse Reactions (SONAR)","Charles L Bennett, Karen M Starko, Henrik S Thomsen, Shawn Cowper, Oliver Sartor, Iain C Macdougall, Zaina P Qureshi, P Brandon Bookstaver, April D Miller, LeAnn B Norris, Sudha Xirasagar, Alyssa Trenery, Isaac Lopez, Adam Kahn, Alanna Murday, Stefano Luminari, Denis Cournoyer, Francesco Locatelli, Paul Ray, Donald R Mattison",Journal of general internal medicine,2012 Dec; 27(12):1697-703,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
2619721,160,25611051,10.1002/ajh.23895,2015-02-01,TRUE,"Polycythemia vera and essential thrombocythemia: 2015 update on diagnosis, risk-stratification and management","Ayalew Tefferi, Tiziano Barbui",American journal of hematology,2015 Feb; 90(2):162-73,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
5839607,95,34786155,10.4252/wjsc.v13.i10.1513,2021-10-26,TRUE,Age and genotype dependent erythropoietin protection in COVID-19,"Konstantinos I Papadopoulos, Warachaya Sutheesophon, Somjate Manipalviratn, Tar-Choon Aw",World journal of stem cells,2021 Oct; 13(10):1513-1529,acetylsalicylic acid,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
5466077,90,34021251,10.1038/s41375-021-01290-6,2021-08-01,TRUE,JAK2 unmutated erythrocytosis: current diagnostic approach and therapeutic views,"Naseema Gangat, Natasha Szuber, Animesh Pardanani, Ayalew Tefferi",Leukemia,2021 08; 35(8):2166-2181,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
5480045,90,34060791,NULL,2021-06-01,TRUE,Polycythemia Vera: Rapid Evidence Review,"Steven Fox, Leslie Griffin, Dominique Robinson Harris",American family physician,2021 06; 103(11):680-687,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
5712238,90,34440325,10.3390/genes12081151,2021-07-28,TRUE,Genetic Background of Congenital Erythrocytosis,Mary Frances McMullin,Genes,2021 07; 12(8):,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
3236442,85,34980550,10.1016/j.jfma.2021.12.012,2021-12-31,FALSE,Trends of medication used in patients with pre-ESKD from 2010 to 2018 in Taiwan,"Cheng-Jui Lin, Ming-Hung Chien, Meng-Ju Yang, Ming-Huang Lin, Chih-Cheng Hsu, Pei-Lun Chu",Journal of the Formosan Medical Association = Taiwan yi zhi,2021 Dec; ?(?):,aspirin,,erythropoietin,2244,epo,erythropoietin,TRUE,20091,17134,34603510,4572961,98,3570
3589865,255,30217228,10.1186/s13063-018-2861-7,2018-09-14,FALSE,Research on the mechanism of drug-drug interaction between salvianolate injection and aspirin based on the metabolic enzyme and PK-PD model: study protocol for a PK-PD trial,"Wantong Zhang, Baochen Zhu, Weiyi Cao, Rui Li, Shuge Wang, Rui Gao",Trials,2018 Sep; 19(1):491,aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
4017439,255,30710735,10.1016/j.jep.2019.01.040,2019-05-10,FALSE,Impact of the Chinese herbal medicines on dual antiplatelet therapy with clopidogrel and aspirin: Pharmacokinetics and pharmacodynamics outcomes and related mechanisms in rats,"Min Xiao, Chenyu Qian, Xi Luo, Mengbi Yang, Yufeng Zhang, Cheyuen Wu, Chungtong Mok, Puiwai Lee, Zhong Zuo",Journal of ethnopharmacology,2019 May; 235(?):100-110,aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
4039530,255,30771282,10.1016/j.bcp.2019.02.014,2019-05-01,FALSE,Characterization of aspirin esterase activity in health and disease: In vitro and ex vivo studies,"Benedetta Porro, Alessandro Di Minno, Bianca Rocca, Susanna Fiorelli, Sonia Eligini, Linda Turnu, Simone Barbieri, Alessandro Parolari, Elena Tremoli, Viviana Cavalca",Biochemical pharmacology,2019 05; 163(?):119-127,aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
11472940,255,29052493,10.1080/00498254.2017.1380242,2018-09-01,FALSE,Impaired liver cytochrome P450 2C11 activity after dual antiplatelet therapy with aspirin and clopidogrel in rats,"Chenyu Qian, Xi Luo, Mengbi Yang, Jing Jin, Zhong Zuo",Xenobiotica; the fate of foreign compounds in biological systems,2018 Sep; 48(9):911-919,aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
9167867,250,11816745,NULL,2001-01-01,TRUE,[Aspirin esterase: biochemical and clinical aspects of aspirin catabolism],"A Goździalska, W Pajdak",Przeglad lekarski,2001; 58(6):517-20,acetylsalicylic acid; aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
368422,245,20479954,10.7150/ijms.7.90,2010-05-10,FALSE,Serum cholesterol concentration associated with aspirin esterase activity in older people: preliminary data,"Kazuhiko Kotani, Russell Caccavello, Ricardo Hermo, Toshiyuki Yamada, Nobuyuki Taniguchi, Alejandro Gugliucci",International journal of medical sciences,2010 May; 7(2):90-3,acetylsalicylic acid; aspirin,,aspirin esterase,2244,EC:3.1.1.55,acetylsalicylate deacetylase,TRUE,20091,47,34603510,4572961,47,3520
1779100,250,23883581,10.1194/jlr.m041533,2013-11-01,FALSE,Human platelets generate phospholipid-esterified prostaglandins via cyclooxygenase-1 that are inhibited by low dose aspirin supplementation,"Maceler Aldrovandi, Victoria J Hammond, Helen Podmore, Martin Hornshaw, Stephen R Clark, Lawrence J Marnett, David A Slatter, Robert C Murphy, Peter W Collins, Valerie B O'Donnell",Journal of lipid research,2013 Nov; 54(11):3085-97,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
11721005,245,18355801,10.1016/j.bcp.2008.02.001,2008-05-01,FALSE,Aspirin inhibits human bradykinin B2 receptor ligand binding function,"Joëlle Gardes, Stéphanie Michineau, Anne Pizard, François Alhenc-Gelas, Rabary M Rajerison",Biochemical pharmacology,2008 May; 75(9):1807-16,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
3290659,240,3103170,10.1016/0090-6980(86)90192-9,1986-11-01,FALSE,Differential effects of aspirin and dexamethasone on phospholipase A2 and C activities and arachidonic acid release from endothelial cells in response to bradykinin and leukotriene D4,"M A Clark, J S Bomalaski, T M Conway, J Wartell, S T Crooke",Prostaglandins,1986 Nov; 32(5):703-8,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
4485101,240,2945550,10.1016/s0006-291x(86)80087-0,1986-08-29,FALSE,Aspirin inhibits phospholipase C,"J S Bomalaski, F Hirata, M A Clark",Biochemical and biophysical research communications,1986 Aug; 139(1):115-21,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
9213280,240,11940487,NULL,2002-04-01,FALSE,Vitamin E potentiates the antiplatelet activity of aspirin in collagen-stimulated platelets,"Andrea Celestini, Fabio M Pulcinelli, Pasquale Pignatelli, Luisa Lenti, Giacomo Frati, Pier Paolo Gazzaniga, Francesco Violi",Haematologica,2002 Apr; 87(4):420-6,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
518103,145,20961724,10.1016/j.domaniend.2010.08.006,2011-01-01,FALSE,"In vitro effects of gonadotropin-releasing hormone (GnRH) on Leydig cells of adult alpaca (Lama pacos) testis: GnRH receptor immunolocalization, testosterone and prostaglandin synthesis, and cyclooxygenase activities","M Zerani, G Catone, L Quassinti, E Maccari, M Bramucci, A Gobbetti, M Maranesi, C Boiti, F Parillo",Domestic animal endocrinology,2011 Jan; 40(1):51-9,acetylsalicylic acid,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
12420317,145,20024498,10.1160/th09-07-0442,2010-02-01,FALSE,"Toll-like receptor 2 stimulation of platelets is mediated by purinergic P2X1-dependent Ca2+ mobilisation, cyclooxygenase and purinergic P2Y1 and P2Y12 receptor activation","H Kälvegren, C Skoglund, C Helldahl, M Lerm, M Grenegård, T Bengtsson",Thrombosis and haemostasis,2010 Feb; 103(2):398-407,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
10671532,142,16020504,10.1182/blood-2005-05-1933,2005-11-15,FALSE,Src family kinase-mediated and Erk-mediated thromboxane A2 generation are essential for VWF/GPIb-induced fibrinogen receptor activation in human platelets,"Analia Garcia, Todd M Quinton, Robert T Dorsam, Satya P Kunapuli",Blood,2005 Nov; 106(10):3410-4,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
1316471,75,29705335,10.1016/j.cellsig.2018.04.008,2018-08-01,FALSE,Molecular mechanisms of platelet activation and aggregation induced by breast cancer cells,"Marta Zarà, Ilaria Canobbio, Caterina Visconte, Jessica Canino, Mauro Torti, Gianni Francesco Guidetti",Cellular signalling,2018 Aug; 48(?):45-53,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
1779121,70,23883624,10.1179/1351000213y.0000000057,2013-01-01,FALSE,Phospholipase C-γ2 via p38 and ERK1/2 MAP kinase mediates diperoxovanadate-asparagine induced human platelet aggregation and sCD40L release,"Ankita Misra, Smriti Srivastava, Seshadri Reddy Ankireddy, Nashreen S Islam, Tulika Chandra, Ashutosh Kumar, Manoj Kumar Barthwal, Madhu Dikshit",Redox report : communications in free radical research,2013; 18(5):174-85,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
1837048,70,24042163,10.1124/jpet.113.205591,2013-12-01,FALSE,The effects of an inhibitor of diglyceride lipase on collagen-induced platelet activation,"Elke C G Jackson, Giorgio Ortar, Archie McNicol",The Journal of pharmacology and experimental therapeutics,2013 Dec; 347(3):582-8,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
2930210,70,26460717,10.1002/jcb.25408,2016-05-01,FALSE,Regulation of cAMP Intracellular Levels in Human Platelets Stimulated by 2-Arachidonoylglycerol,"Maria Grazia Signorello, Giuliana Leoncini",Journal of cellular biochemistry,2016 May; 117(5):1240-9,aspirin,,phospholipase c,2244,plcz1,phospholipase c zeta 1,TRUE,20091,15657,34603510,4572961,95,3517
2611974,260,25590316,10.2500/ajra.2015.29.4123,2015-01-01,TRUE,Factors driving the aspirin exacerbated respiratory disease phenotype,"John W Steinke, Larry Borish",American journal of rhinology & allergy,2015 Jan; 29(1):35-40,aspirin,,leukotriene c4 synthase,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
5710912,260,34437574,10.1371/journal.pone.0256237,2021-01-01,FALSE,Effect of TGF-β1 on eosinophils to induce cysteinyl leukotriene E4 production in aspirin-exacerbated respiratory disease,"Youngwoo Choi, Soyoon Sim, Dong-Hyun Lee, Hee-Ra Lee, Ga-Young Ban, Yoo Seob Shin, Yoon-Keun Kim, Hae-Sim Park",PloS one,2021; 16(8):e0256237,aspirin,,leukotriene c4 synthase,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
6418139,260,27712766,10.1016/j.iac.2016.06.008,2016-11-01,TRUE,Eosinophils and Mast Cells in Aspirin-Exacerbated Respiratory Disease,"John W Steinke, Spencer C Payne, Larry Borish",Immunology and allergy clinics of North America,2016 11; 36(4):719-734,aspirin,,leukotriene c4 synthase,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
210496,255,29282304,10.4049/jimmunol.1700603,2018-02-01,FALSE,Type 2 Cysteinyl Leukotriene Receptors Drive IL-33-Dependent Type 2 Immunopathology and Aspirin Sensitivity,"Tao Liu, Nora A Barrett, Yoshihide Kanaoka, Eri Yoshimoto, Denise Garofalo, Haley Cirka, Chunli Feng, Joshua A Boyce","Journal of immunology (Baltimore, Md. : 1950)",2018 02; 200(3):915-927,aspirin,,leukotriene c4 synthase,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
4584248,255,31867296,10.3389/fped.2019.00505,2019-01-01,FALSE,Gene Polymorphism of Aspirin-Induced Urticaria in Children With Kawasaki Disease,"Hui Zhang, Lin Shi, Xiao Hui Li, Ming Ming Zhang, Yao Lin, Yang Liu, Aijie Li",Frontiers in pediatrics,2019; 7(?):505,aspirin,,ltc4s,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
11466283,255,29035123,10.1080/01902148.2017.1358776,2017-10-01,FALSE,Physiopathology and genetics in aspirin-exacerbated respiratory disease,"Gandhi F Pavón-Romero, Fernando Ramírez-Jiménez, Marco Alejandro Roldán-Alvarez, Luis M Terán, Ramcés Falfán-Valencia",Experimental lung research,2017 10; 43(8):327-335,aspirin,,ltc4s,2244,ltc4s,leukotriene c4 synthase,TRUE,20091,327,34603510,4572961,56,3486
3522453,265,35456580,10.3390/pharmaceutics14040746,2022-03-30,FALSE,The Intake of Coffee Increases the Absorption of Aspirin in Mice by Modifying Gut Microbiome,"Jeon-Kyung Kim, Min Sun Choi, Hye Hyun Yoo, Dong-Hyun Kim",Pharmaceutics,2022 Mar; 14(4):,aspirin,,p-glycoprotein,2244,abcb1,atp binding cassette subfamily b member 1,TRUE,20091,24372,34603510,4572961,99,3379
3754370,265,35776157,10.1007/s00228-022-03357-4,2022-07-01,FALSE,Fatal adverse events of rivaroxaban combined with aspirin: an analysis using data from VigiBase,"Qingxia Zhang, Qian Ding, Suying Yan, Qun-Ying Yue",European journal of clinical pharmacology,2022 Jul; ?(?):,aspirin,,p-gp,2244,abcb1,atp binding cassette subfamily b member 1,TRUE,20091,24372,34603510,4572961,99,3379
3244581,260,35002709,10.3389/fphar.2021.769251,2021-01-01,FALSE,Fatal Adverse Events of Dabigatran Combined With Aspirin in Elderly Patients: An Analysis Using Data From VigiBase,"Qingxia Zhang, Qian Ding, Suying Yan, Qun-Ying Yue",Frontiers in pharmacology,2021; 12(?):769251,aspirin,,p glycoprotein,2244,abcb1,atp binding cassette subfamily b member 1,TRUE,20091,24372,34603510,4572961,99,3379
